unique_person_id,age,city,gender,income,free_shipping,average_spend
78,26.302558980882168,Montreal,Male,1.0268219320334069,0,51.82142591117275
79,56.231805032584816,Toronto,Male,0.649475012871279,0,49.490596341942
80,38.81356359086931,Calgary,Female,5.006723767403997,0,53.27900289505278
81,34.02906976127997,Montreal,Female,3.599599338211056,0,52.42932300750455
82,90.78955427650362,Montreal,Female,0.8832711796150482,0,44.84594918397496
83,40.481952456757426,Toronto,Female,1.73357817157996,0,47.500744855092115
84,28.85372195066884,Toronto,Male,0.18911316244232568,0,49.42961956127614
85,80.75526972021908,Toronto,Female,1.7133590429150878,0,49.25254138152348
86,74.4090517568402,Montreal,Female,2.3698223869272605,0,47.48038775440515
87,66.06913502886891,Calgary,Male,0.889442738250014,0,53.48974453236106
88,69.85376024944708,Toronto,Male,1.4145314619807312,0,52.35017495730746
89,77.8039993760176,Toronto,Female,0.3298457722137254,0,48.382120136031446
90,63.88128942856565,Calgary,Male,1.219867502884703,0,53.13867528659165
91,55.233880726154894,Toronto,Female,4.328922000838697,0,52.836379607797376
92,90.21320365695283,Toronto,Female,0.9479360571321842,0,45.95966768250825
93,57.81125411204994,Calgary,Female,2.3557218709989227,0,40.804126125795584
94,28.93568467721343,Montreal,Male,1.245133273649052,0,50.403067497418135
95,20.578385687898844,Calgary,Male,2.896627299788198,0,56.46184855174354
96,69.66399593185633,Calgary,Male,0.6190078591177379,0,49.03520289186467
97,34.316392904147506,Montreal,Male,0.6330850767461262,0,45.155271719980036
98,84.7454315200448,Toronto,Male,0.6926840048260594,0,51.75475874619862
99,92.485435212031,Toronto,Male,3.1800828003479102,0,58.028724130123706
100,49.50522807985544,Montreal,Female,4.519259631612748,0,51.654979907444215
101,32.086731968447566,Calgary,Female,0.453851795337992,0,47.73638872611453
102,48.090612187981606,Toronto,Male,3.482949626709185,1,59.77652060878514
103,47.31858608452603,Montreal,Male,2.1582401481786038,0,49.7814820201538
104,40.07078866800293,Calgary,Male,0.9836902002610152,0,54.06846724275588
105,76.67686430877075,Toronto,Male,2.839732042443423,0,45.08518930110839
106,34.526766336522996,Montreal,Male,1.0758673231987677,0,55.67517482721736
107,60.130939934402704,Calgary,Male,24.48076042899362,0,48.44485595309805
108,38.44375906512141,Toronto,Female,0.8833482846506926,0,54.64000732204295
109,95.82133400021121,Calgary,Male,1.5347365963640303,0,49.33445345740823
110,67.74478076864034,Calgary,Female,0.9826450597877591,0,57.22866941462608
111,44.41273715579882,Montreal,Male,0.4253520813732378,0,48.13078475253323
112,58.20281007187441,Calgary,Female,3.880842049491274,0,41.93136530149255
113,41.79232890671119,Calgary,Female,1.383420521248442,0,52.431264888271805
114,69.95449493313208,Toronto,Female,0.6313855163015636,0,45.205989479822506
115,48.230742300860584,Toronto,Male,3.1708701600680156,0,47.918846343848514
116,22.088190692011267,Montreal,Male,1.6462031247841176,0,53.588535247271714
117,77.01010759128258,Montreal,Female,2.270902829156501,0,46.09083012530885
118,26.681939193978906,Toronto,Female,0.3146332244604337,0,56.44478256458253
119,54.23638007370755,Toronto,Female,0.7308926089681648,0,56.39231755301248
120,87.28846737835556,Toronto,Female,3.3882117802923237,0,54.84420465902723
121,32.579782019834965,Calgary,Female,6.951025170666743,0,45.76823199162272
122,66.44278220506385,Toronto,Male,2.049630045635319,0,47.14435112800882
123,49.91949225589633,Toronto,Female,4.576063302191125,0,49.682907773599624
124,73.31874272134155,Toronto,Male,0.9562161643741857,0,53.51975302134956
125,78.88310825265944,Toronto,Male,1.1474964090261723,0,53.24990437454679
126,77.98518992215395,Montreal,Male,1.6138917012166316,0,51.991899725195616
127,29.567443242762238,Calgary,Male,1.1550324290451661,0,57.204057494551925
128,55.31146120186895,Montreal,Female,0.6352040029068861,0,60.23756497512164
129,58.263633801136166,Calgary,Other/decline,1.7812744564510683,0,51.870924231021974
130,53.56190051930025,Toronto,Male,0.9347729983399594,0,54.89393247484902
131,54.14231262309477,Calgary,Male,0.7358687397714697,0,48.71888049014945
132,73.81872116681188,Calgary,Female,0.9626207387073288,0,49.889050420917464
133,51.90750951319933,Montreal,Male,9.972339421738734,0,51.28659947167021
134,74.00526229664683,Toronto,Male,0.49610053866325643,0,42.74440134883715
135,50.970881313085556,Calgary,Female,3.948877869982585,0,41.73803136556946
136,19.50241964031011,Calgary,Other/decline,2.5803796283087843,0,53.251986768292
137,62.5745406136848,Calgary,Male,0.8834063434724747,0,53.358121447359004
138,80.07359345117584,Montreal,Male,1.3802580367800068,0,58.08159496381957
139,63.99431160511449,Toronto,Female,10.271665837709204,0,49.78151692763899
140,39.25033698603511,Montreal,Female,0.5795614540963155,0,61.83159101546134
141,99.60834054183215,Montreal,Female,2.658556185712809,0,47.28191671893151
142,81.25671268347651,Montreal,Male,0.8348063533469477,0,48.90704536829887
143,36.25556852761656,Toronto,Male,10.647595906630878,0,49.37304556022855
144,83.1417846577242,Montreal,Other/decline,0.7996933683822608,0,57.156212422022314
145,92.66791220381856,Montreal,Female,0.49784083676537444,0,50.65121614476982
146,76.65388179617003,Montreal,Female,0.37185787768962325,0,51.685759404595856
147,46.962170742917806,Calgary,Female,1.3636667380502958,0,50.61363065875424
148,91.73479103390127,Calgary,Female,0.7964783576635879,0,50.402090377862024
149,24.85890917852521,Calgary,Male,24.296109824885054,0,44.94245507945362
150,40.19105234928429,Toronto,Male,1.2167963303211626,0,48.8144955670876
151,38.96118940087035,Montreal,Female,2.572815191839145,0,54.59576958755625
152,96.16188576258719,Calgary,Female,6.8910926659299765,0,42.23093451980026
153,64.66424307459965,Montreal,Female,0.48565523448063636,0,48.29939550646944
154,41.36292283330113,Montreal,Female,0.7004818323226231,0,46.115532347318876
155,89.36836374830455,Toronto,Male,0.90874186610601,0,48.88219017491264
156,68.94163889531046,Calgary,Male,0.441042529416497,0,42.73355979936356
157,56.75003838259727,Toronto,Male,0.45656588226606676,1,51.5208701740741
158,45.73409536993131,Calgary,Female,0.19147213017383824,0,60.806565307539586
159,78.14671610761434,Calgary,Other/decline,3.471414368286819,0,54.21296571655035
160,59.0143471499905,Toronto,Male,12.28907836568177,0,54.20853442917583
161,80.2782309637405,Calgary,Female,1.5777702029038634,0,49.78903889083504
162,68.9754355433397,Montreal,Female,1.6323010489105454,0,53.69224839974342
163,33.91559176053852,Calgary,Male,0.4154467017866708,0,51.4108279434306
164,75.96081484807655,Calgary,Female,8.25102721829501,0,47.393929826518985
165,48.13036334142089,Montreal,Male,1.00476060647486,0,55.617379381147096
166,82.75648485869169,Calgary,Male,6.278035047094577,0,47.3050612714731
167,53.2214097562246,Calgary,Male,2.0631397460622183,0,57.221740856318675
168,88.89016579510644,Toronto,Male,3.820069695337174,0,51.41067287295111
169,24.36638923874125,Calgary,Male,6.558970172874174,0,50.137430470035376
170,24.32305991789326,Calgary,Male,1.3972908113103588,0,47.590731519485445
171,56.38291219389066,Montreal,Female,5.612732780319103,0,43.57711768725716
172,56.32839149655774,Montreal,Female,7.568445044729053,0,46.15329108747027
173,22.004120864439756,Toronto,Female,1.0688258372666286,0,48.73523944352928
174,35.91746364859864,Toronto,Male,3.5896322919512422,0,52.13764474728802
175,55.634890909306705,Calgary,Male,2.283553689275241,0,47.766073135458065
176,46.054042485076934,Calgary,Male,0.5015288487474996,0,54.322527203663014
177,82.49230851605535,Montreal,Female,3.2484543890231152,0,55.3623182777374
178,93.88727939687669,Calgary,Female,3.0686679551818945,0,45.39504210934977
179,80.96041218098253,Montreal,Male,2.7323126608417243,0,50.54400657076762
180,98.51292866189033,Toronto,Female,2.04997655385692,0,46.00132209226712
181,60.18030371842906,Calgary,Male,1.4369389718698795,0,50.52696528985621
182,85.93463111296296,Montreal,Female,0.6476108397437264,0,48.87473987589238
183,30.792268947232515,Toronto,Male,0.3300932430092885,0,54.065318968703345
184,72.48885814193636,Montreal,Male,1.2871323135464994,0,54.54320002869937
185,72.39374612364918,Toronto,Female,0.5464767454460648,0,48.11816034213798
186,32.04561792453751,Toronto,Male,1.1665658907193304,0,53.60052025614711
187,90.1579713774845,Calgary,Male,2.5650827675705252,0,44.39169990408472
188,89.12402943754569,Toronto,Female,3.7606610423036795,0,43.28924704230759
189,21.016129401512444,Montreal,Male,2.470038354718958,0,48.591990469014355
190,83.72100272169337,Montreal,Female,4.356718488639364,0,45.888226681756656
191,60.47458293894306,Montreal,Male,1.543442577970107,0,51.269001895493005
192,41.711781344842166,Montreal,Female,1.785667825308212,0,49.701584441511834
193,27.749998758547008,Toronto,Female,1.2739896949838987,0,45.712836366774795
194,35.433441169094294,Toronto,Female,1.3505775686717876,0,48.87450141775008
195,88.73993815016001,Montreal,Female,2.549717061809217,0,54.99432740432412
196,49.36267477693036,Montreal,Male,3.469075729100325,0,56.50348519096722
197,80.86032139789313,Toronto,Male,0.38879497662098306,0,52.11361704527041
198,44.58176717162132,Toronto,Female,6.758095387574211,0,51.32309005922619
199,81.49801690410823,Montreal,Male,2.933641616359515,0,50.772727033682415
200,63.59886108338833,Calgary,Female,0.4413937477933075,0,52.47460866267782
201,47.077459076885134,Toronto,Male,10.819169438765842,0,48.005814518765895
202,78.01331964926794,Toronto,Female,5.1279782698763805,0,47.51955435249284
203,83.61089268419892,Toronto,Male,1.6570692163317073,0,55.93745595002223
204,41.72502294695005,Calgary,Male,2.1990186004931607,0,48.5513662363845
205,72.69642818393186,Toronto,Male,1.315012133401502,0,49.33613735853031
206,87.41344238212332,Toronto,Male,2.4593465949872013,0,51.295391855236005
207,50.15156965935603,Toronto,Female,2.4963429681496345,0,44.0013829323174
208,38.34230422694236,Toronto,Male,0.452710744983751,0,55.28276557784586
209,43.60566045343876,Toronto,Male,1.0895489649834118,0,52.32841797367674
210,61.20723581733182,Montreal,Male,1.0676723005222748,0,45.820322788797256
211,61.11768966540694,Calgary,Male,1.0024724661554723,0,55.141449070213405
212,35.81983263604343,Montreal,Male,1.1874773355089918,0,49.62678942800693
213,81.14879953721538,Toronto,Male,2.9161216473710727,0,46.22764262149553
214,42.98710494302213,Calgary,Male,0.2833678836517266,0,54.1880382020422
215,77.80156194325536,Montreal,Female,2.7295397903749006,0,47.67557553131374
216,98.95600476441905,Montreal,Female,2.2052107304608466,0,45.68545070657372
217,66.03595830174163,Montreal,Male,1.8458845208458026,0,50.88955437123461
218,64.98546084621921,Montreal,Female,0.4189912650861235,0,50.88822756982515
219,28.03654311504215,Toronto,Male,3.535306293602095,1,52.892551673083645
220,32.201295947656035,Montreal,Female,4.683916715127512,0,46.62027233020594
221,48.209272055421025,Montreal,Male,3.529861464404039,0,54.40407006646666
222,78.6839998732321,Montreal,Male,0.5468115855227598,0,41.78487531693277
223,18.50359949376434,Toronto,Female,1.3478650778744579,0,52.57288002285019
224,64.59247087780386,Montreal,Male,5.404061220944789,0,54.82553877910629
225,18.649595505557954,Toronto,Female,1.833015481725167,0,52.731500664899016
226,70.14716652128845,Toronto,Male,1.729956984834879,0,46.75277037476991
227,66.77531493641436,Montreal,Female,1.9149239003631056,0,57.12112399713507
228,61.80229939939454,Toronto,Female,0.5176384193146953,0,50.39117549788278
229,45.21680467389524,Montreal,Male,6.691295768121664,1,62.361073344259154
230,69.25684589706361,Toronto,Male,2.929894664990635,0,60.90238023412894
231,87.10749984718859,Montreal,Male,5.155881239541797,0,54.13559272489399
232,29.814810182899237,Calgary,Female,0.8018203087110217,0,44.69434200724388
233,30.595237866044044,Montreal,Female,14.452419589064986,0,54.96342507992975
234,28.11365220649168,Montreal,Male,3.0886290298625143,0,53.48898076110258
235,29.89515237091109,Toronto,Male,0.39369518788844193,0,54.29383490708292
236,18.493529320694506,Toronto,Male,0.29551685564517605,0,45.051255200065455
237,74.33412819681689,Calgary,Male,6.733212930147696,0,49.93579206420951
238,70.76692395657301,Toronto,Male,3.132926405038225,0,51.12778660024278
239,80.98449680488557,Montreal,Male,4.24411455020823,0,45.29177749299062
240,29.29778677644208,Calgary,Male,0.2034883473735985,0,46.15034080605329
241,78.37127333786339,Montreal,Male,2.1970041646867142,0,42.91861931976404
242,53.05511086713523,Montreal,Male,0.280428362370446,0,49.75363868193264
243,50.38353100186214,Toronto,Female,1.1040905806140557,0,56.554350010248434
244,40.167185394559056,Toronto,Female,4.148477431178089,0,55.055137345275064
245,23.91752154380083,Calgary,Female,0.5541764740851963,0,50.49935826214641
246,79.99621454998851,Montreal,Female,1.079295336690306,0,47.188456836991236
247,26.058633814100176,Montreal,Male,9.718798947643307,0,50.68866354894058
248,49.524560218676925,Calgary,Other/decline,1.1487705554560799,0,40.909369809291434
249,57.7843880536966,Montreal,Female,2.2171749814304804,0,51.605365134021795
250,78.98433973221108,Montreal,Male,1.2146307136112053,0,47.64322008887529
251,81.15149341523647,Calgary,Female,0.6971809991544446,0,51.793993837301926
252,95.50906378543004,Montreal,Female,0.6904318802925833,0,51.10082645301933
253,59.7542802519165,Calgary,Other/decline,1.3439376742434375,0,53.64347727996282
254,73.0252767293714,Toronto,Female,1.201263681760039,0,44.73615467856867
255,61.34466004325077,Calgary,Female,0.5543761522256766,0,50.68239418853467
256,43.904131080023944,Calgary,Male,1.405484722026402,0,57.56928353455413
257,28.84512641420588,Toronto,Male,4.463246714307541,1,47.79054665810471
258,30.56569744180888,Montreal,Female,4.736427568575591,0,43.502843112171966
259,67.35772302513942,Toronto,Female,28.52371642922834,0,50.59151053944162
260,84.68645290983841,Calgary,Female,0.4296482247572635,0,50.82456616088351
261,69.17338990001008,Calgary,Female,0.2749508064702991,0,55.14877609472777
262,89.94108650367707,Montreal,Female,2.0752351713777983,0,52.28332452308687
263,39.77924286527559,Montreal,Female,1.1447871032327122,0,54.98057426699755
264,95.75010211020708,Toronto,Female,5.048362652983233,0,54.22549835593653
265,83.87268132902682,Calgary,Female,2.012435669858586,0,54.08142644122084
266,45.023894109763205,Toronto,Male,2.539942503696358,1,70.96528940678277
267,28.573617898393422,Calgary,Female,1.1037701412770593,0,40.766623486133724
268,83.25233341287822,Toronto,Male,3.3834645644039947,0,56.903821827624476
269,69.59518937021494,Toronto,Male,2.914675582003127,0,48.33919085456192
270,61.15050837723538,Toronto,Male,0.43042433428543597,0,35.153623255406124
271,73.64384533697739,Calgary,Female,1.6231804945704276,0,53.55156772907244
272,58.411892915610224,Montreal,Male,0.073342565603951207,0,44.459240812364804
273,69.66616953071207,Calgary,Female,0.9500922407988511,0,50.122479249225364
274,81.25394694274291,Toronto,Male,12.334830784776878,0,36.05160213142009
275,85.01778564462438,Montreal,Male,1.9596645611055803,0,54.746233635520994
276,56.58515872480348,Toronto,Female,0.5173070748877391,0,52.26185480533
277,44.052490695379674,Toronto,Male,2.367707492579623,0,56.10204407850141
278,37.87259554350749,Calgary,Male,0.7497799324685694,0,53.588808044471435
279,61.73378464160487,Montreal,Female,0.9007172412419067,0,44.42939441727381
280,83.54415918234736,Montreal,Male,2.274766003643607,0,43.113580445557574
281,34.404502279125154,Toronto,Female,0.28598361426644403,0,49.400927712193116
282,83.56668331241235,Calgary,Female,10.898005012948413,0,53.45016317737355
283,55.88791694259271,Calgary,Male,3.1310780327882144,0,43.54633553157772
284,23.28995465161279,Montreal,Other/decline,1.5742157878819152,0,58.86145803804626
285,40.22124234447256,Montreal,Male,1.43651237017982,0,52.738620345419605
286,23.135404762346298,Calgary,Female,0.449307254956482,0,56.71028144724926
287,85.88958890503272,Montreal,Female,1.0214099219063286,0,52.39356781344412
288,51.73822877975181,Montreal,Male,0.2655756126959864,0,48.01185985198379
289,43.31507805781439,Calgary,Female,1.014524411863883,0,58.166286820691894
290,69.45939160138369,Calgary,Male,1.2916892507404165,0,53.47333751066557
291,54.19719049567357,Montreal,Male,3.1657769901614605,0,46.83955528047504
292,52.501238766591996,Calgary,Male,0.5603272983390662,0,46.3300516732474
293,47.06856442429125,Calgary,Female,2.572648495502546,0,43.89451558005387
294,35.65007131593302,Toronto,Male,1.4998351118320197,1,59.852603572494566
295,56.139988312963396,Calgary,Male,2.3146732700671353,0,51.94223915626661
296,84.82241609273478,Toronto,Male,0.98641156626925,0,56.6696185799728
297,44.67973466357216,Calgary,Male,1.086102036646476,0,54.1731072146961
298,27.10830110637471,Montreal,Male,0.7984727320816183,0,62.661807208793725
299,92.52478109719232,Toronto,Male,1.215128385684277,0,51.576825334468786
300,33.99790139077231,Toronto,Male,2.202238006459917,0,41.441481719934835
301,34.02986170211807,Montreal,Female,0.7960939410767603,0,51.39263155115899
302,59.689315176103264,Montreal,Female,3.0238970590793812,0,39.9089800290257
303,37.249306563753635,Toronto,Female,0.9670908424518381,0,52.196678463873305
304,70.71291284682229,Montreal,Male,1.2832298881485356,0,52.60695540203596
305,78.41770463064313,Calgary,Female,1.2124359746633964,0,56.24906863499143
306,68.15933296829462,Toronto,Female,1.0469159444005516,0,48.41669092799606
307,57.866387074347585,Calgary,Female,2.1199016122895804,0,47.002600632091884
308,36.675509800668806,Montreal,Male,17.344817201558772,0,50.93032031619918
309,59.12204403989017,Montreal,Female,0.8284884383743608,0,41.44923086002944
310,27.742088438011706,Montreal,Female,1.578834877679021,0,47.48533285089925
311,64.06073493650183,Toronto,Male,3.3120068282035033,0,46.8563338514989
312,18.221821788698435,Calgary,Male,1.2138153436591017,0,48.25192545278588
313,57.63934254273772,Calgary,Male,0.6140363169380456,0,50.71646803265447
314,81.51904232241213,Calgary,Male,0.9702860831931743,0,46.38461107792828
315,56.417443334590644,Calgary,Male,0.2325190836574696,0,50.08228470785434
316,93.95449665468186,Montreal,Female,1.494638094796722,0,52.35349916846144
317,47.93516748957336,Calgary,Female,0.3977970269456981,0,48.66571222872331
318,70.39064082782716,Montreal,Female,7.264036640545421,0,52.59336321035194
319,79.70659668790177,Montreal,Male,0.29352247751914695,0,44.35570958254849
320,43.33298995345831,Montreal,Female,1.7048116493906698,0,49.09819648322268
321,50.65702141262591,Calgary,Male,2.659230348727439,0,48.438744968255165
322,65.05397050641477,Calgary,Female,2.1383866039900385,0,56.551257008924836
323,84.97504890477285,Calgary,Male,6.503339352154876,0,48.254149542915194
324,48.71365528041497,Calgary,Male,1.9685795033200053,0,48.70618488226623
325,78.08877018978819,Toronto,Male,0.549860797948706,0,49.29645902649295
326,94.6705796411261,Toronto,Male,4.981855102598476,0,46.841807736516415
327,35.11257091211155,Toronto,Male,2.5576234007861687,0,53.65803366494151
328,23.223000788595527,Toronto,Female,2.394335493630634,0,49.549563044109256
329,74.44643231900409,Toronto,Male,4.46851823731017,0,47.762148930153316
330,70.6282977485098,Calgary,Female,5.476897545376334,0,42.957897949856054
331,83.23117160052061,Calgary,Male,0.37347808691655776,0,44.606734817312336
332,57.16421240568161,Calgary,Male,2.594730780810261,0,55.94808111557825
333,67.95183316618204,Montreal,Male,4.969940979321351,0,39.144347263425736
334,18.44536788156256,Montreal,Male,1.3465992234632258,0,45.929641790285125
335,70.09763453574851,Calgary,Female,2.6205432178593955,0,46.26782614549388
336,33.200594237074256,Montreal,Male,0.6568093710748137,0,40.8743479956974
337,36.66652190219611,Calgary,Male,4.009663596979841,0,52.51453242244806
338,38.562907041516155,Calgary,Female,1.6161611855899982,0,45.28659029820139
339,20.4362846580334,Toronto,Female,13.699525776162913,0,57.262176797984935
340,88.41464155865833,Toronto,Female,2.3075529232764174,0,49.15625220635391
341,70.90259256726131,Toronto,Male,3.6177107182346724,0,46.88623331830456
342,75.57314724521711,Montreal,Male,1.1872012761407071,0,42.35333687618761
343,22.33582751825452,Montreal,Female,1.0329276286953408,0,48.12594373317195
344,86.40528938081115,Toronto,Male,15.449154799304354,0,38.27042014543178
345,86.29459422733635,Toronto,Male,3.0932883520325594,0,45.10257196374743
346,78.82801118353382,Montreal,Female,0.3900065003214575,0,49.84568826280545
347,37.60194269800559,Toronto,Female,5.002468706303001,0,49.07171651385048
348,21.757954398170114,Calgary,Female,1.4833002702342162,0,48.85482897709455
349,88.79795999731869,Toronto,Male,1.919617861456236,0,52.2448108357977
350,61.328439517877996,Toronto,Female,4.270039773896302,0,52.64928258715547
351,58.678883760236204,Toronto,Male,0.8169743834495967,0,49.53197802207105
352,67.91641250485554,Toronto,Male,7.30217627003903,0,56.34489925419837
353,24.975220143329352,Toronto,Male,3.954156246736305,1,58.81067772407332
354,83.42143510049209,Calgary,Male,3.0946596276999334,0,44.53934128024017
355,94.32864883635193,Calgary,Male,4.353592274145765,0,43.54467709297481
356,80.67855820292607,Montreal,Female,0.6369483549279799,0,42.98366675750684
357,70.20036755269393,Calgary,Male,2.1669205696962597,0,53.18153330809347
358,37.635673210956156,Montreal,Female,2.2787162746995833,0,55.37526762986738
359,50.14619429409504,Montreal,Male,3.621866944112507,0,49.992704635669924
360,57.09982457989827,Toronto,Female,4.078557493525612,0,53.118461773077534
361,39.31987741030753,Calgary,Male,1.830180914874697,0,52.299327729510956
362,26.933985038194805,Toronto,Male,1.968238202305427,0,45.215017077931726
363,60.98953397292644,Calgary,Female,1.416358607698834,0,53.067281927117676
364,80.14632034907117,Montreal,Female,3.365563277608283,0,46.34670638724433
365,32.837604030035436,Montreal,Male,0.253228667125698,0,47.41416924247885
366,44.983779557049274,Montreal,Male,2.4787078522026627,0,48.239925203587255
367,64.37884103739634,Calgary,Female,2.253965275005028,0,53.616080277594875
368,55.703987021930516,Toronto,Male,0.48585227886800525,0,49.59273196313408
369,81.15523220458999,Toronto,Male,6.8676219347102485,0,53.27707290609373
370,94.6460761744529,Toronto,Male,4.869375520272565,0,45.660219848436746
371,83.94752025371417,Montreal,Male,1.0534526723656956,0,44.597181620524786
372,78.05058703338727,Montreal,Male,4.457340403551318,0,61.433013095427576
373,95.97913212608546,Toronto,Male,15.304008728349563,0,55.70396429063343
374,75.09957645647228,Toronto,Male,0.8959683187735565,0,43.505554948289685
375,30.24212496355176,Calgary,Male,1.8687709491815232,0,54.57074792536916
376,55.123641015030444,Calgary,Male,1.1614478995506334,0,52.154764205258694
377,92.97248751437292,Montreal,Male,26.61304516954632,0,44.47418501043637
378,42.8616505744867,Calgary,Female,2.885919802102208,0,46.665192171608645
379,74.20536148035899,Calgary,Female,0.28885329942371213,0,52.24548868937298
380,76.29839610680938,Toronto,Male,1.4260593432626925,0,52.02080906024405
